subject,timestamp,marker,pupil_left,validity_left,pupil_right,validity_right,trial,time,event,pupil_left_old,pupil_right_old
42,1464956760959353,41,3.00859,0,3.03296,0,14,1866.9969999999994,answer,3.00859,3.03296
42,1464956760975977,41,3.00873,0,3.03842,0,14,1883.6209999999992,answer,3.00873,3.03842
42,1464956760992601,41,2.9946,0,3.06744,0,14,1900.244999999999,answer,2.9946,3.06744
42,1464956761175838,41,2.95558,0,3.0603,0,14,2083.482,answer,2.95558,3.0603
42,1464956761192461,41,3.00682,0,3.07529,0,14,2100.1049999999996,answer,3.00682,3.07529
42,1464956761209084,41,3.05153,0,3.11557,0,14,2116.727999999999,answer,3.05153,3.11557
42,1464956761225834,41,3.00993,0,3.05055,0,14,2133.477999999999,answer,3.00993,3.05055
42,1464956761242457,41,3.03181,0,3.12332,0,14,2150.1010000000006,answer,3.03181,3.12332
42,1464956761259082,41,3.02286,0,3.12057,0,14,2166.7260000000006,answer,3.02286,3.12057
42,1464956761275705,41,3.03372,0,3.07941,0,14,2183.349,answer,3.03372,3.07941
42,1464956761292330,41,3.02823,0,3.08847,0,14,2199.974,answer,3.02823,3.08847
42,1464956761309078,41,3.04646,0,3.08267,0,14,2216.7219999999998,answer,3.04646,3.08267
42,1464956761325704,41,3.02296,0,3.08276,0,14,2233.348,answer,3.02296,3.08276
42,1464956761342333,41,3.02661,0,3.10268,0,14,2249.976999999999,answer,3.02661,3.10268
42,1464956761358951,41,3.04463,0,3.07614,0,14,2266.5949999999993,answer,3.04463,3.07614
42,1464956761375698,41,3.03503,0,3.07921,0,14,2283.3420000000006,answer,3.03503,3.07921
42,1464956761392322,41,3.05504,0,3.09485,0,14,2299.9660000000003,answer,3.05504,3.09485
42,1464956761408945,41,3.03424,0,3.11134,0,14,2316.589,answer,3.03424,3.11134
42,1464956761425570,41,3.02162,0,3.101,0,14,2333.214,answer,3.02162,3.101
42,1464956761442193,41,3.03828,0,3.08073,0,14,2349.8369999999995,answer,3.03828,3.08073
42,1464956761458944,41,3.00099,0,3.08632,0,14,2366.5879999999997,answer,3.00099,3.08632
42,1464956761475567,41,3.02324,0,3.07277,0,14,2383.2109999999993,answer,3.02324,3.07277
42,1464956761492192,41,3.05392,0,3.08556,0,14,2399.8359999999993,answer,3.05392,3.08556
42,1464956761508815,41,3.01823,0,3.04791,0,14,2416.4590000000007,answer,3.01823,3.04791
42,1464956761525564,41,3.01022,0,3.05547,0,14,2433.2080000000005,answer,3.01022,3.05547
42,1464956761542188,41,3.00078,0,3.02754,0,14,2449.8320000000003,answer,3.00078,3.02754
42,1464956761558810,41,3.00452,0,3.0135,0,14,2466.4539999999997,answer,3.00452,3.0135
42,1464956761575434,41,3.01141,0,3.04079,0,14,2483.0779999999995,answer,3.01141,3.04079
42,1464956761592064,41,2.96941,0,3.02328,0,14,2499.7080000000005,answer,2.96941,3.02328
42,1464956761608807,41,2.98018,0,3.03384,0,14,2516.450999999999,answer,2.98018,3.03384
42,1464956761625432,41,2.96152,0,3.03082,0,14,2533.075999999999,answer,2.96152,3.03082
42,1464956761642055,41,2.98778,0,3.03456,0,14,2549.6990000000005,answer,2.98778,3.03456
42,1464956761658680,41,2.96326,0,3.03668,0,14,2566.3240000000005,answer,2.96326,3.03668
42,1464956761675429,41,2.94975,0,2.9942,0,14,2583.0730000000003,answer,2.94975,2.9942
42,1464956761692052,41,2.94417,0,2.98334,0,14,2599.696,answer,2.94417,2.98334
42,1464956761708677,41,2.92863,0,2.99063,0,14,2616.321,answer,2.92863,2.99063
42,1464956761725301,41,2.95959,0,2.97755,0,14,2632.9449999999997,answer,2.95959,2.97755
42,1464956761741927,41,2.96634,0,2.97769,0,14,2649.571,answer,2.96634,2.97769
42,1464956761758672,41,2.95782,0,3.02863,0,14,2666.3160000000007,answer,2.95782,3.02863
42,1464956761775296,41,2.91995,0,3.01669,0,14,2682.9400000000005,answer,2.91995,3.01669
42,1464956761791920,41,2.95831,0,2.97874,0,14,2699.5640000000003,answer,2.95831,2.97874
42,1464956761808544,41,2.89656,0,2.97914,0,14,2716.188,answer,2.89656,2.97914
42,1464956761825293,41,2.91354,0,2.97279,0,14,2732.937,answer,2.91354,2.97279
42,1464956761841931,41,2.92372,0,3.00069,0,14,2749.5750000000007,answer,2.92372,3.00069
42,1464956761858541,41,2.94984,0,3.0071,0,14,2766.1849999999995,answer,2.94984,3.0071
42,1464956761875165,41,2.95662,0,3.01355,0,14,2782.8089999999993,answer,2.95662,3.01355
42,1464956761891789,41,2.94725,0,2.98904,0,14,2799.432999999999,answer,2.94725,2.98904
42,1464956761908538,41,2.94438,0,3.00163,0,14,2816.1820000000007,answer,2.94438,3.00163
42,1464956761925160,41,2.9458,0,2.96542,0,14,2832.804,answer,2.9458,2.96542
42,1464956761941784,41,2.96457,0,3.00435,0,14,2849.428,answer,2.96457,3.00435
42,1464956761958408,41,2.95193,0,2.99553,0,14,2866.0519999999997,answer,2.95193,2.99553
42,1464956761975157,41,2.94925,0,3.00563,0,14,2882.8009999999995,answer,2.94925,3.00563
42,1464956761991787,41,2.91893,0,3.01834,0,14,2899.4310000000005,answer,2.91893,3.01834
42,1464956762008405,41,2.97227,0,3.00517,0,14,2916.048999999999,answer,2.97227,3.00517
42,1464956762025030,41,2.9529,0,2.97897,0,14,2932.673999999999,answer,2.9529,2.97897
42,1464956762041778,41,2.93109,0,3.00542,0,14,2949.4220000000005,answer,2.93109,3.00542
42,1464956762058403,41,2.95383,0,2.98314,0,14,2966.0470000000005,answer,2.95383,2.98314
42,1464956762075026,41,2.93745,0,2.97881,0,14,2982.67,answer,2.93745,2.97881
42,1464956762091651,41,2.95673,0,2.99246,0,14,2999.295,answer,2.95673,2.99246
42,1464956762108272,41,2.94456,0,3.00233,0,14,3015.9159999999993,answer,2.94456,3.00233
42,1464956762125022,41,2.95642,0,2.96844,0,14,3032.6659999999993,answer,2.95642,2.96844
42,1464956762141645,41,2.9334,0,2.97128,0,14,3049.2890000000007,answer,2.9334,2.97128
42,1464956762158270,41,2.97462,0,2.94069,0,14,3065.9140000000007,answer,2.97462,2.94069
42,1464956762174893,41,2.91393,0,2.9436,0,14,3082.5370000000003,answer,2.91393,2.9436
42,1464956762191644,41,2.91902,0,2.96811,0,14,3099.2880000000005,answer,2.91902,2.96811
42,1464956762208267,41,2.89127,0,2.96065,0,14,3115.911,answer,2.89127,2.96065
42,1464956762224893,41,2.90273,0,2.93073,0,14,3132.5370000000003,answer,2.90273,2.93073
42,1464956762241515,41,2.92287,0,2.92012,0,14,3149.1589999999997,answer,2.92287,2.92012
42,1464956762258140,41,2.93571,0,2.94682,0,14,3165.7839999999997,answer,2.93571,2.94682
42,1464956762274888,41,2.91533,0,2.92967,0,14,3182.5319999999992,answer,2.91533,2.92967
42,1464956762291510,41,2.94218,0,2.91963,0,14,3199.1540000000005,answer,2.94218,2.91963
42,1464956762308134,41,2.90906,0,2.89963,0,14,3215.7780000000002,answer,2.90906,2.89963
42,1464956762324758,41,2.91382,0,2.98131,0,14,3232.402,answer,2.91382,2.98131
42,1464956762341514,41,2.8898,0,2.93611,0,14,3249.1579999999994,answer,2.8898,2.93611
42,1464956762358131,41,2.89873,0,2.90039,0,14,3265.7749999999996,answer,2.89873,2.90039
42,1464956762374755,41,2.91554,0,2.96931,0,14,3282.3989999999994,answer,2.91554,2.96931
42,1464956762391380,41,2.90973,0,2.91747,0,14,3299.0239999999994,answer,2.90973,2.91747
42,1464956762408004,41,2.87152,0,2.92712,0,14,3315.6479999999992,answer,2.87152,2.92712
42,1464956762424753,41,2.91565,0,2.95007,0,14,3332.396999999999,answer,2.91565,2.95007
42,1464956762441376,41,2.91187,0,2.90498,0,14,3349.0200000000004,answer,2.91187,2.90498
42,1464956762458001,41,2.89491,0,2.90593,0,14,3365.6450000000004,answer,2.89491,2.90593
42,1464956762474626,41,2.86635,0,2.94106,0,14,3382.2700000000004,answer,2.86635,2.94106
42,1464956762491372,41,2.88791,0,2.95409,0,14,3399.0159999999996,answer,2.88791,2.95409
42,1464956762507995,41,2.88754,0,2.92795,0,14,3415.638999999999,answer,2.88754,2.92795
42,1464956762524620,41,2.86816,0,2.93814,0,14,3432.263999999999,answer,2.86816,2.93814
42,1464956762541244,41,2.88931,0,2.93988,0,14,3448.887999999999,answer,2.88931,2.93988
42,1464956762557868,41,2.88501,0,2.95715,0,14,3465.5120000000006,answer,2.88501,2.95715
42,1464956762574616,41,2.8777,0,2.96411,0,14,3482.26,answer,2.8777,2.96411
42,1464956762591241,41,2.90555,0,2.95312,0,14,3498.885,answer,2.90555,2.95312
42,1464956762674484,41,2.8727,0,2.94621,0,14,3582.1280000000006,answer,2.8727,2.94621
42,1464956762691108,41,2.89702,0,2.94617,0,14,3598.7520000000004,answer,2.89702,2.94617
42,1464956762707733,41,2.87389,0,2.92657,0,14,3615.3770000000004,answer,2.87389,2.92657
42,1464956762724481,41,2.88907,0,2.93378,0,14,3632.125,answer,2.88907,2.93378
42,1464956762741106,41,2.92499,0,2.94016,0,14,3648.75,answer,2.92499,2.94016
42,1464956762757730,41,2.88689,0,2.91756,0,14,3665.374,answer,2.88689,2.91756
42,1464956762774354,41,2.89584,0,2.93472,0,14,3681.9979999999996,answer,2.89584,2.93472
42,1464956762791103,41,2.91731,0,2.92566,0,14,3698.747000000001,answer,2.91731,2.92566
42,1464956762807737,41,2.89339,0,2.94679,0,14,3715.3809999999994,answer,2.89339,2.94679
42,1464956762824351,41,2.8777,0,2.92549,0,14,3731.995000000001,answer,2.8777,2.92549
42,1464956762840973,41,2.91223,0,2.94783,0,14,3748.617,answer,2.91223,2.94783
42,1464956762857596,41,2.9046,0,2.91414,0,14,3765.24,answer,2.9046,2.91414
42,1464956762874346,41,2.85478,0,2.92163,0,14,3781.99,answer,2.85478,2.92163
42,1464956762890970,41,2.9287,0,3.00124,0,14,3798.6139999999996,answer,2.9287,3.00124
42,1464956762907594,41,2.95673,0,2.99014,0,14,3815.238000000001,answer,2.95673,2.99014
42,1464956762924218,41,2.94553,0,3.00499,0,14,3831.862000000001,answer,2.94553,3.00499
42,1464956762940966,41,2.9474,0,2.96625,0,14,3848.6100000000006,answer,2.9474,2.96625
42,1464956762957591,41,2.94028,0,2.97952,0,14,3865.2350000000006,answer,2.94028,2.97952
42,1464956762974215,41,2.96739,0,2.97125,0,14,3881.8590000000004,answer,2.96739,2.97125
42,1464956762990839,41,2.93958,0,2.9745,0,14,3898.483,answer,2.93958,2.9745
42,1464956763007587,41,2.91783,0,2.97227,0,14,3915.2309999999998,answer,2.91783,2.97227
42,1464956763024210,41,2.94977,0,2.99091,0,14,3931.854000000001,answer,2.94977,2.99091
42,1464956763040834,41,2.93729,0,2.98561,0,14,3948.478000000001,answer,2.93729,2.98561
42,1464956763057458,41,2.94641,0,2.96677,0,14,3965.1020000000008,answer,2.94641,2.96677
42,1464956763074083,41,2.96857,0,2.9801,0,14,3981.7270000000008,answer,2.96857,2.9801
42,1464956763090831,41,2.97946,0,3.00945,0,14,3998.4750000000004,answer,2.97946,3.00945
42,1464956763107456,41,2.95917,0,3.01201,0,14,4015.1000000000004,answer,2.95917,3.01201
42,1464956763124079,41,2.96085,0,2.99031,0,14,4031.723,answer,2.96085,2.99031
42,1464956763140704,41,2.95274,0,2.98431,0,14,4048.348,answer,2.95274,2.98431
42,1464956763157452,41,2.96085,0,2.97522,0,14,4065.0959999999995,answer,2.96085,2.97522
42,1464956763174077,41,2.99571,0,NA,0,14,4081.7209999999995,answer,2.99571,3.02748
42,1464956763190712,41,2.98528,0,NA,0,14,4098.356,answer,2.98528,3.00017
42,1464956763207324,41,2.99255,0,NA,0,14,4114.968000000001,answer,2.99255,2.96083
42,1464956763223947,41,NA,0,NA,4,14,4131.591,answer,3.01448,NA
42,1464956763240696,41,NA,0,NA,4,14,4148.34,answer,3.22392,NA
42,1464956763257320,41,NA,0,NA,4,14,4164.964,answer,3.04576,NA
42,1464956763273944,41,2.93147,0,NA,4,14,4181.588,answer,2.93147,NA
42,1464956763290568,41,2.97751,0,NA,4,14,4198.2119999999995,answer,2.97751,NA
42,1464956763307317,41,2.99252,0,NA,4,14,4214.961000000001,answer,2.99252,NA
42,1464956763323941,41,3.07394,0,NA,4,14,4231.585000000001,answer,3.07394,NA
42,1464956763340565,41,3.09282,0,NA,4,14,4248.209000000001,answer,3.09282,NA
42,1464956763457193,41,NA,3,2.4315,1,14,4364.8369999999995,answer,NA,2.4315
42,1464956763473806,41,NA,3,2.45096,1,14,4381.450000000001,answer,NA,2.45096
42,1464956763490430,41,NA,3,2.44244,1,14,4398.0740000000005,answer,NA,2.44244
42,1464956763507054,41,NA,3,2.45258,1,14,4414.698,answer,NA,2.45258
42,1464956763590312,41,NA,3,2.92377,1,14,4497.956,answer,NA,2.92377
42,1464956763673542,41,NA,1,NA,3,14,4581.186,answer,2.19215,NA
42,1464956763690291,41,NA,0,3.18492,0,14,4597.9349999999995,answer,3.00529,3.18492
42,1464956763706915,41,NA,0,3.18657,0,14,4614.559000000001,answer,3.12856,3.18657
42,1464956763723541,41,NA,0,3.21158,0,14,4631.1849999999995,answer,3.07864,3.21158
42,1464956763740163,41,NA,0,3.2012,0,14,4647.807000000001,answer,3.06322,3.2012
42,1464956763756909,41,3.1132,0,3.26582,0,14,4664.553,answer,3.1132,3.26582
42,1464956763773534,41,3.12045,0,3.25583,0,14,4681.178,answer,3.12045,3.25583
42,1464956763790158,41,3.10519,0,3.25424,0,14,4697.802,answer,3.10519,3.25424
42,1464956763806782,41,3.15523,0,3.26086,0,14,4714.4259999999995,answer,3.15523,3.26086
42,1464956763823531,41,3.15396,0,3.29286,0,14,4731.175000000001,answer,3.15396,3.29286
42,1464956763840155,41,3.18098,0,3.30034,0,14,4747.799000000001,answer,3.18098,3.30034
42,1464956763856779,41,3.17928,0,3.30072,0,14,4764.423000000001,answer,3.17928,3.30072
42,1464956763873403,41,3.18187,0,3.28061,0,14,4781.0470000000005,answer,3.18187,3.28061
42,1464956763890027,41,3.20395,0,3.32185,0,14,4797.671,answer,3.20395,3.32185
42,1464956763906777,41,3.23483,0,3.31006,0,14,4814.421,answer,3.23483,3.31006
42,1464956763923400,41,3.1924,0,3.30588,0,14,4831.044,answer,3.1924,3.30588
42,1464956763940022,41,3.17128,0,3.30293,0,14,4847.666000000001,answer,3.17128,3.30293
42,1464956763956648,41,3.17616,0,3.29233,0,14,4864.2919999999995,answer,3.17616,3.29233
42,1464956763973396,41,3.14183,0,3.28819,0,14,4881.040000000001,answer,3.14183,3.28819
42,1464956763990019,41,3.13318,0,3.25096,0,14,4897.6630000000005,answer,3.13318,3.25096
42,1464956764006644,41,3.11574,0,3.2294,0,14,4914.2880000000005,answer,3.11574,3.2294
42,1464956764023274,41,3.10547,0,3.2128,0,14,4930.918,answer,3.10547,3.2128
42,1464956764039892,41,3.08171,0,3.1727,0,14,4947.536,answer,3.08171,3.1727
42,1464956764056642,41,3.03722,0,3.17157,0,14,4964.286,answer,3.03722,3.17157
42,1464956764073272,41,3.03978,0,3.13248,0,14,4980.916000000001,answer,3.03978,3.13248
42,1464956764089889,41,3.05096,0,3.14424,0,14,4997.532999999999,answer,3.05096,3.14424
42,1464956764106513,41,3.02066,0,3.09636,0,14,5014.157000000001,answer,3.02066,3.09636
42,1464956764123265,41,3.03549,0,3.12321,0,14,5030.909,answer,3.03549,3.12321
42,1464956764139884,41,3.0369,0,3.13292,0,14,5047.528,answer,3.0369,3.13292
42,1464956764156507,41,3.03491,0,3.1167,0,14,5064.151,answer,3.03491,3.1167
42,1464956764173133,41,3.04239,0,3.10506,0,14,5080.777,answer,3.04239,3.10506
42,1464956764189755,41,3.03935,0,3.11613,0,14,5097.398999999999,answer,3.03935,3.11613
42,1464956764206505,41,3.03714,0,3.11209,0,14,5114.148999999999,answer,3.03714,3.11209
42,1464956764223130,41,3.03615,0,3.1122,0,14,5130.773999999999,answer,3.03615,3.1122
42,1464956764239754,41,3.02881,0,3.12189,0,14,5147.398000000001,answer,3.02881,3.12189
42,1464956764256377,41,3.02318,0,3.10046,0,14,5164.021000000001,answer,3.02318,3.10046
42,1464956764273127,41,3.04562,0,3.12132,0,14,5180.771000000001,answer,3.04562,3.12132
42,1464956764289750,41,3.04141,0,3.09592,0,14,5197.394,answer,3.04141,3.09592
42,1464956764306383,41,3.04886,0,3.12419,0,14,5214.027,answer,3.04886,3.12419
42,1464956764322996,41,3.04799,0,3.11278,0,14,5230.639999999999,answer,3.04799,3.11278
42,1464956764339621,41,3.05721,0,3.07588,0,14,5247.264999999999,answer,3.05721,3.07588
42,1464956764356369,41,3.03728,0,3.11763,0,14,5264.013000000001,answer,3.03728,3.11763
42,1464956764372995,41,3.04437,0,3.10782,0,14,5280.639000000001,answer,3.04437,3.10782
42,1464956764389617,41,3.04568,0,3.10796,0,14,5297.261,answer,3.04568,3.10796
42,1464956764406242,41,3.04401,0,3.10565,0,14,5313.886,answer,3.04401,3.10565
42,1464956764422990,41,3.04398,0,3.11461,0,14,5330.634,answer,3.04398,3.11461
42,1464956764439615,41,3.02579,0,3.09805,0,14,5347.259,answer,3.02579,3.09805
42,1464956764456238,41,3.02417,0,3.09074,0,14,5363.882,answer,3.02417,3.09074
42,1464956764472863,41,3.05338,0,3.12262,0,14,5380.507,answer,3.05338,3.12262
42,1464956764489484,41,3.06589,0,3.10442,0,14,5397.128000000001,answer,3.06589,3.10442
42,1464956764506234,41,3.07608,0,3.13487,0,14,5413.878000000001,answer,3.07608,3.13487
42,1464956764522857,41,3.07787,0,3.1091,0,14,5430.501,answer,3.07787,3.1091
42,1464956764539482,41,3.07388,0,3.11052,0,14,5447.126,answer,3.07388,3.11052
42,1464956764556106,41,3.06445,0,3.14323,0,14,5463.75,answer,3.06445,3.14323
42,1464956764572855,41,3.07919,0,3.14769,0,14,5480.499,answer,3.07919,3.14769
42,1464956764589479,41,3.05229,0,3.14235,0,14,5497.123,answer,3.05229,3.14235
42,1464956764606109,41,3.04893,0,3.12657,0,14,5513.753000000001,answer,3.04893,3.12657
42,1464956764622727,41,3.02286,0,3.12839,0,14,5530.371000000001,answer,3.02286,3.12839
42,1464956764639351,41,3.03812,0,3.14415,0,14,5546.995000000001,answer,3.03812,3.14415
42,1464956764656100,41,3.08086,0,3.13686,0,14,5563.744000000001,answer,3.08086,3.13686
42,1464956764672722,41,3.06932,0,3.13142,0,14,5580.366,answer,3.06932,3.13142
42,1464956764689347,41,3.08237,0,3.15085,0,14,5596.991,answer,3.08237,3.15085
42,1464956764705970,41,3.06604,0,3.14841,0,14,5613.614,answer,3.06604,3.14841
42,1464956764722719,41,3.03235,0,3.14003,0,14,5630.363000000001,answer,3.03235,3.14003
42,1464956764739344,41,3.06393,0,3.11511,0,14,5646.988000000001,answer,3.06393,3.11511
42,1464956764755967,41,3.07152,0,3.13557,0,14,5663.611000000001,answer,3.07152,3.13557
42,1464956764772592,41,3.07118,0,3.13843,0,14,5680.236000000001,answer,3.07118,3.13843
42,1464956769351903,41,3.18236,0,3.21095,0,14,10259.547,answer,3.18236,3.21095
42,1464956769368527,41,3.17833,0,3.19011,0,14,10276.171,answer,3.17833,3.19011
42,1464956769385151,41,3.17241,0,3.18369,0,14,10292.795,answer,3.17241,3.18369
42,1464956769401900,41,3.15944,0,3.18095,0,14,10309.544,answer,3.15944,3.18095
42,1464956769418525,41,3.15265,0,3.17923,0,14,10326.169,answer,3.15265,3.17923
42,1464956769435146,41,3.16351,0,3.17665,0,14,10342.79,answer,3.16351,3.17665
42,1464956769451771,41,3.14539,0,3.1675,0,14,10359.415,answer,3.14539,3.1675
42,1464956769468519,41,3.15627,0,3.16832,0,14,10376.163,answer,3.15627,3.16832
42,1464956769485143,41,3.16373,0,3.18098,0,14,10392.787,answer,3.16373,3.18098
42,1464956769501767,41,3.15871,0,3.17339,0,14,10409.411,answer,3.15871,3.17339
42,1464956769518391,41,3.11942,0,3.15729,0,14,10426.035,answer,3.11942,3.15729
42,1464956769535015,41,3.16039,0,3.18263,0,14,10442.659,answer,3.16039,3.18263
42,1464956769551776,41,3.15421,0,3.25334,0,14,10459.42,answer,3.15421,3.25334
42,1464956769568388,41,3.11688,0,3.23003,0,14,10476.032000000001,answer,3.11688,3.23003
42,1464956769585013,41,3.12981,0,3.23428,0,14,10492.657000000001,answer,3.12981,3.23428
42,1464956769601636,41,3.13681,0,3.23105,0,14,10509.28,answer,3.13681,3.23105
42,1464956769618383,41,3.14832,0,3.22813,0,14,10526.027,answer,3.14832,3.22813
42,1464956769635007,41,3.13557,0,3.24078,0,14,10542.651,answer,3.13557,3.24078
42,1464956769651638,41,3.13951,0,3.24944,0,14,10559.282000000001,answer,3.13951,3.24944
42,1464956769668255,41,3.13998,0,3.24748,0,14,10575.899,answer,3.13998,3.24748
42,1464956769684880,41,3.12383,0,3.23178,0,14,10592.524,answer,3.12383,3.23178
42,1464956769701628,41,3.12451,0,3.24887,0,14,10609.272,answer,3.12451,3.24887
42,1464956769718253,41,3.12813,0,3.2345,0,14,10625.897,answer,3.12813,3.2345
42,1464956769734877,41,3.12689,0,3.24248,0,14,10642.521,answer,3.12689,3.24248
42,1464956769751501,41,3.11768,0,3.24448,0,14,10659.145,answer,3.11768,3.24448
42,1464956769768250,41,3.12625,0,3.23178,0,14,10675.894,answer,3.12625,3.23178
42,1464956769784874,41,3.11957,0,3.24423,0,14,10692.518,answer,3.11957,3.24423
42,1464956769801495,41,3.12015,0,3.23837,0,14,10709.139000000001,answer,3.12015,3.23837
42,1464956769818120,41,3.12201,0,3.21353,0,14,10725.764000000001,answer,3.12201,3.21353
42,1464956769834749,41,3.14374,0,3.24211,0,14,10742.393,answer,3.14374,3.24211
42,1464956769851493,41,3.13553,0,3.23306,0,14,10759.137,answer,3.13553,3.23306
42,1464956769868117,41,3.13998,0,3.22372,0,14,10775.761,answer,3.13998,3.22372
42,1464956769884741,41,3.13632,0,3.25203,0,14,10792.385,answer,3.13632,3.25203
42,1464956769901365,41,3.15239,0,3.24303,0,14,10809.009,answer,3.15239,3.24303
42,1464956769918115,41,3.14406,0,3.25328,0,14,10825.759,answer,3.14406,3.25328
42,1464956769934754,41,3.16283,0,3.25034,0,14,10842.398000000001,answer,3.16283,3.25034
42,1464956769951363,41,3.15355,0,3.23737,0,14,10859.007,answer,3.15355,3.23737
42,1464956769967986,41,3.181,0,3.25171,0,14,10875.630000000001,answer,3.181,3.25171
42,1464956769984608,41,3.17886,0,3.24664,0,14,10892.252,answer,3.17886,3.24664
42,1464956770001357,41,3.17905,0,3.23604,0,14,10909.001,answer,3.17905,3.23604
42,1464956770017981,41,3.18318,0,3.24255,0,14,10925.625,answer,3.18318,3.24255
42,1464956770034605,41,3.19206,0,3.20732,0,14,10942.249,answer,3.19206,3.20732
42,1464956770051230,41,3.17661,0,3.22664,0,14,10958.874,answer,3.17661,3.22664
42,1464956770067978,41,3.18729,0,3.22423,0,14,10975.622000000001,answer,3.18729,3.22423
42,1464956770084603,41,3.18396,0,3.21338,0,14,10992.247000000001,answer,3.18396,3.21338
42,1464956770101226,41,3.17865,0,3.20638,0,14,11008.87,answer,3.17865,3.20638
42,1464956770117851,41,3.17851,0,3.2001,0,14,11025.495,answer,3.17851,3.2001
42,1464956770134474,41,3.19157,0,3.19156,0,14,11042.118,answer,3.19157,3.19156
42,1464956770151224,41,3.18372,0,3.18089,0,14,11058.868,answer,3.18372,3.18089
42,1464956770167845,41,3.17006,0,3.19727,0,14,11075.489,answer,3.17006,3.19727
42,1464956770184470,41,3.17397,0,3.19945,0,14,11092.114,answer,3.17397,3.19945
42,1464956770201093,41,3.15959,0,3.18646,0,14,11108.737000000001,answer,3.15959,3.18646
42,1464956770217843,41,3.18942,0,3.20251,0,14,11125.487000000001,answer,3.18942,3.20251
42,1464956770234466,41,3.2253,0,3.18245,0,14,11142.11,answer,3.2253,3.18245
42,1464956770251091,41,3.19957,0,3.14078,0,14,11158.735,answer,3.19957,3.14078
42,1464956770267715,41,3.2263,0,3.18997,0,14,11175.359,answer,3.2263,3.18997
42,1464956770284464,41,3.23112,0,3.15837,0,14,11192.108,answer,3.23112,3.15837
42,1464956770301086,41,3.22737,0,3.16972,0,14,11208.73,answer,3.22737,3.16972
42,1464956770317716,41,3.21956,0,3.16734,0,14,11225.36,answer,3.21956,3.16734
42,1464956770334336,41,3.21826,0,3.18416,0,14,11241.98,answer,3.21826,3.18416
42,1464956770350958,41,3.22316,0,3.17221,0,14,11258.602,answer,3.22316,3.17221
42,1464956770367707,41,3.22458,0,3.16263,0,14,11275.351,answer,3.22458,3.16263
42,1464956770384332,41,3.25156,0,3.1848,0,14,11291.976,answer,3.25156,3.1848
42,1464956770400955,41,3.26283,0,3.17487,0,14,11308.599,answer,3.26283,3.17487
42,1464956770417579,41,3.25562,0,3.17981,0,14,11325.223,answer,3.25562,3.17981
42,1464956770434327,41,3.24039,0,3.20128,0,14,11341.971,answer,3.24039,3.20128
42,1464956770450954,41,3.22226,0,3.18604,0,14,11358.598,answer,3.22226,3.18604
42,1464956770467576,41,3.24118,0,3.18402,0,14,11375.220000000001,answer,3.24118,3.18402
42,1464956770484201,41,3.21353,0,3.19391,0,14,11391.845000000001,answer,3.21353,3.19391
42,1464956770500824,41,3.20915,0,3.16675,0,14,11408.468,answer,3.20915,3.16675
42,1464956770517574,41,3.20923,0,3.18022,0,14,11425.218,answer,3.20923,3.18022
42,1464956770534195,41,3.19754,0,3.17014,0,14,11441.839,answer,3.19754,3.17014
42,1464956770550827,41,3.18217,0,3.17253,0,14,11458.471,answer,3.18217,3.17253
42,1464956770567443,41,3.17722,0,3.16927,0,14,11475.087,answer,3.17722,3.16927
42,1464956770584193,41,3.15282,0,3.15691,0,14,11491.837,answer,3.15282,3.15691
42,1464956770600817,41,3.15074,0,3.15312,0,14,11508.461000000001,answer,3.15074,3.15312
42,1464956770617441,41,3.13451,0,3.12901,0,14,11525.085000000001,answer,3.13451,3.12901
42,1464956770634064,41,3.13652,0,3.13132,0,14,11541.708,answer,3.13652,3.13132
42,1464956770650689,41,3.13742,0,3.11353,0,14,11558.333,answer,3.13742,3.11353
42,1464956770667437,41,3.13831,0,3.13799,0,14,11575.081,answer,3.13831,3.13799
42,1464956770684062,41,3.12373,0,3.15106,0,14,11591.706,answer,3.12373,3.15106
42,1464956770700686,41,3.09474,0,3.15938,0,14,11608.33,answer,3.09474,3.15938
42,1464956770717308,41,3.06421,0,3.19247,0,14,11624.952000000001,answer,3.06421,3.19247
42,1464956770734057,41,3.08449,0,3.17445,0,14,11641.701000000001,answer,3.08449,3.17445
42,1464956770750681,41,3.07864,0,3.15883,0,14,11658.325,answer,3.07864,3.15883
42,1464956770767305,41,3.07314,0,3.19334,0,14,11674.949,answer,3.07314,3.19334
42,1464956770783929,41,3.06703,0,3.17862,0,14,11691.573,answer,3.06703,3.17862
42,1464956770800553,41,3.0663,0,3.18721,0,14,11708.197,answer,3.0663,3.18721
42,1464956770817302,41,3.08881,0,3.14618,0,14,11724.946,answer,3.08881,3.14618
42,1464956770833926,41,3.05557,0,3.15576,0,14,11741.57,answer,3.05557,3.15576
42,1464956770850551,41,3.07246,0,3.15247,0,14,11758.195,answer,3.07246,3.15247
42,1464956770867183,41,3.04909,0,3.17445,0,14,11774.827000000001,answer,3.04909,3.17445
42,1464956770883924,41,3.01268,0,3.14069,0,14,11791.568000000001,answer,3.01268,3.14069
42,1464956770900545,41,3.02994,0,3.17238,0,14,11808.189,answer,3.02994,3.17238
42,1464956770917170,41,3.02861,0,3.17685,0,14,11824.814,answer,3.02861,3.17685
42,1464956770933793,41,3.0014,0,3.17404,0,14,11841.437,answer,3.0014,3.17404
42,1464956770950419,41,3.01433,0,3.16379,0,14,11858.063,answer,3.01433,3.16379
